Instrument Name,DustTrak DRX
Model Number,8534
Serial Number,8534203806
Firmware Version,3.7
Calibration Date,22/02/2024
Test Name,ESJB_dt02_001
Test Start Time,05:04:05 PM
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.022
PM1 Minimum [mg/m3],0.010
PM1 Maximum [mg/m3],0.073
PM1 TWA [mg/m3],0.017
PM2.5 Average [mg/m3],0.022
PM2.5 Minimum [mg/m3],0.010
PM2.5 Maximum [mg/m3],0.073
PM2.5 TWA [mg/m3],0.017
PM4 Average [mg/m3],0.023
PM4 Minimum [mg/m3],0.011
PM4 Maximum [mg/m3],0.077
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.035
PM10 Minimum [mg/m3],0.011
PM10 Maximum [mg/m3],0.152
PM10 TWA [mg/m3],0.022
TOTAL Average [mg/m3],0.047
TOTAL Minimum [mg/m3],0.011
TOTAL Maximum [mg/m3],0.284
TOTAL TWA [mg/m3],0.024
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4317

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
90900,0.022,0.022,0.024,0.042,0.051,,
90960,0.022,0.022,0.024,0.039,0.050,,
91020,0.022,0.022,0.024,0.039,0.048,,
91080,0.021,0.021,0.023,0.039,0.046,,
91140,0.022,0.022,0.023,0.040,0.050,,
91200,0.021,0.021,0.023,0.037,0.044,,
91260,0.021,0.021,0.023,0.039,0.044,,
91320,0.022,0.022,0.024,0.039,0.048,,
91380,0.022,0.022,0.024,0.041,0.049,,
91440,0.022,0.022,0.023,0.038,0.050,,
91500,0.021,0.021,0.023,0.035,0.045,,
91560,0.021,0.021,0.023,0.037,0.045,,
91620,0.021,0.021,0.023,0.036,0.043,,
91680,0.021,0.021,0.023,0.037,0.043,,
91740,0.020,0.020,0.022,0.035,0.039,,
91800,0.021,0.021,0.023,0.035,0.041,,
91860,0.021,0.021,0.022,0.036,0.042,,
91920,0.021,0.021,0.022,0.036,0.040,,
91980,0.022,0.022,0.023,0.037,0.045,,
92040,0.020,0.020,0.022,0.034,0.038,,
92100,0.020,0.020,0.021,0.034,0.038,,
92160,0.020,0.020,0.022,0.033,0.038,,
92220,0.019,0.019,0.021,0.032,0.035,,
92280,0.020,0.020,0.021,0.032,0.037,,
92340,0.019,0.019,0.021,0.031,0.035,,
92400,0.019,0.019,0.021,0.032,0.036,,
92460,0.020,0.020,0.021,0.033,0.036,,
92520,0.019,0.019,0.021,0.031,0.036,,
92580,0.020,0.020,0.021,0.032,0.038,,
92640,0.019,0.019,0.021,0.032,0.034,,
92700,0.019,0.019,0.020,0.030,0.031,,
92760,0.019,0.019,0.021,0.030,0.034,,
92820,0.020,0.020,0.022,0.034,0.037,,
92880,0.019,0.019,0.021,0.032,0.035,,
92940,0.019,0.019,0.020,0.031,0.033,,
93000,0.019,0.019,0.021,0.032,0.034,,
93060,0.020,0.020,0.021,0.031,0.032,,
93120,0.019,0.019,0.020,0.029,0.032,,
93180,0.020,0.020,0.022,0.033,0.037,,
93240,0.019,0.019,0.020,0.029,0.031,,
93300,0.020,0.020,0.021,0.032,0.038,,
93360,0.018,0.018,0.020,0.029,0.032,,
93420,0.019,0.019,0.020,0.031,0.033,,
93480,0.020,0.020,0.021,0.030,0.035,,
93540,0.019,0.019,0.020,0.029,0.030,,
93600,0.019,0.019,0.020,0.029,0.033,,
93660,0.018,0.018,0.020,0.029,0.031,,
93720,0.019,0.019,0.020,0.029,0.034,,
93780,0.019,0.019,0.020,0.029,0.031,,
93840,0.018,0.018,0.019,0.028,0.028,,
93900,0.018,0.018,0.020,0.027,0.028,,
93960,0.019,0.019,0.020,0.029,0.031,,
94020,0.018,0.018,0.020,0.027,0.029,,
94080,0.018,0.018,0.020,0.028,0.030,,
94140,0.018,0.018,0.019,0.027,0.029,,
94200,0.018,0.018,0.020,0.028,0.029,,
94260,0.018,0.018,0.020,0.029,0.030,,
94320,0.019,0.019,0.020,0.028,0.030,,
94380,0.018,0.018,0.019,0.027,0.028,,
94440,0.019,0.019,0.020,0.027,0.031,,
94500,0.018,0.018,0.019,0.027,0.030,,
94560,0.018,0.018,0.019,0.026,0.029,,
94620,0.017,0.017,0.019,0.025,0.026,,
94680,0.018,0.018,0.019,0.025,0.027,,
94740,0.018,0.018,0.019,0.028,0.029,,
94800,0.018,0.018,0.019,0.025,0.026,,
94860,0.018,0.018,0.019,0.026,0.028,,
94920,0.018,0.018,0.019,0.025,0.026,,
94980,0.018,0.018,0.019,0.025,0.026,,
95040,0.017,0.017,0.019,0.025,0.026,,
95100,0.017,0.017,0.019,0.025,0.026,,
95160,0.018,0.018,0.019,0.027,0.028,,
95220,0.018,0.018,0.019,0.025,0.027,,
95280,0.017,0.017,0.018,0.025,0.026,,
95340,0.017,0.017,0.018,0.023,0.025,,
95400,0.018,0.018,0.019,0.026,0.026,,
95460,0.017,0.017,0.019,0.025,0.027,,
95520,0.017,0.017,0.018,0.023,0.024,,
95580,0.017,0.017,0.018,0.025,0.026,,
95640,0.017,0.017,0.018,0.022,0.023,,
95700,0.017,0.017,0.019,0.024,0.026,,
95760,0.018,0.018,0.019,0.026,0.027,,
95820,0.017,0.017,0.019,0.024,0.024,,
95880,0.017,0.017,0.019,0.025,0.025,,
95940,0.018,0.018,0.019,0.025,0.026,,
96000,0.017,0.017,0.018,0.025,0.026,,
96060,0.017,0.017,0.018,0.024,0.025,,
96120,0.017,0.017,0.018,0.023,0.024,,
96180,0.017,0.017,0.019,0.024,0.025,,
96240,0.018,0.018,0.019,0.025,0.026,,
96300,0.017,0.017,0.018,0.025,0.025,,
96360,0.017,0.017,0.018,0.025,0.026,,
96420,0.018,0.018,0.019,0.025,0.027,,
96480,0.017,0.017,0.018,0.024,0.025,,
96540,0.017,0.017,0.018,0.023,0.024,,
96600,0.017,0.017,0.018,0.023,0.023,,
96660,0.018,0.018,0.019,0.025,0.027,,
96720,0.017,0.017,0.018,0.024,0.024,,
96780,0.017,0.017,0.019,0.025,0.026,,
96840,0.017,0.017,0.018,0.026,0.028,,
96900,0.017,0.017,0.018,0.023,0.024,,
96960,0.017,0.017,0.018,0.024,0.025,,
97020,0.017,0.017,0.018,0.023,0.023,,
97080,0.018,0.018,0.019,0.025,0.025,,
97140,0.017,0.017,0.018,0.025,0.025,,
97200,0.017,0.017,0.018,0.024,0.024,,
97260,0.017,0.017,0.018,0.022,0.023,,
97320,0.017,0.017,0.018,0.023,0.025,,
97380,0.017,0.017,0.018,0.024,0.025,,
97440,0.017,0.017,0.018,0.024,0.024,,
97500,0.017,0.017,0.018,0.023,0.024,,
97560,0.017,0.017,0.018,0.023,0.023,,
97620,0.017,0.017,0.018,0.023,0.023,,
97680,0.017,0.017,0.018,0.022,0.022,,
97740,0.017,0.017,0.018,0.022,0.023,,
97800,0.017,0.017,0.018,0.023,0.023,,
97860,0.017,0.017,0.018,0.023,0.023,,
97920,0.017,0.017,0.018,0.023,0.023,,
97980,0.017,0.017,0.018,0.023,0.024,,
98040,0.017,0.017,0.017,0.022,0.023,,
98100,0.017,0.017,0.018,0.023,0.024,,
98160,0.017,0.017,0.018,0.022,0.022,,
98220,0.016,0.016,0.017,0.021,0.022,,
98280,0.017,0.017,0.017,0.022,0.023,,
98340,0.017,0.017,0.018,0.022,0.022,,
98400,0.017,0.017,0.018,0.022,0.023,,
98460,0.016,0.016,0.017,0.022,0.022,,
98520,0.017,0.017,0.017,0.022,0.022,,
98580,0.017,0.017,0.017,0.022,0.023,,
98640,0.016,0.016,0.017,0.021,0.023,,
98700,0.017,0.017,0.018,0.022,0.023,,
98760,0.017,0.017,0.017,0.021,0.021,,
98820,0.016,0.016,0.017,0.021,0.022,,
98880,0.017,0.017,0.018,0.022,0.022,,
98940,0.017,0.017,0.018,0.021,0.022,,
99000,0.016,0.016,0.017,0.021,0.021,,
99060,0.016,0.016,0.017,0.020,0.021,,
99120,0.016,0.016,0.017,0.021,0.022,,
99180,0.016,0.016,0.017,0.021,0.021,,
99240,0.017,0.017,0.017,0.021,0.022,,
99300,0.016,0.016,0.017,0.020,0.020,,
99360,0.016,0.016,0.017,0.021,0.021,,
99420,0.016,0.016,0.016,0.019,0.019,,
99480,0.017,0.017,0.017,0.021,0.022,,
99540,0.016,0.016,0.017,0.020,0.021,,
99600,0.016,0.016,0.017,0.022,0.022,,
99660,0.016,0.016,0.017,0.021,0.021,,
99720,0.016,0.016,0.017,0.021,0.022,,
99780,0.016,0.016,0.017,0.021,0.021,,
99840,0.016,0.016,0.017,0.021,0.021,,
99900,0.016,0.016,0.017,0.021,0.021,,
99960,0.016,0.016,0.017,0.020,0.020,,
100020,0.016,0.016,0.017,0.020,0.020,,
100080,0.016,0.016,0.017,0.020,0.020,,
100140,0.016,0.016,0.017,0.020,0.020,,
100200,0.017,0.017,0.017,0.021,0.022,,
100260,0.016,0.016,0.016,0.019,0.020,,
100320,0.016,0.016,0.016,0.020,0.020,,
100380,0.016,0.016,0.017,0.020,0.020,,
100440,0.016,0.016,0.017,0.021,0.021,,
100500,0.016,0.016,0.017,0.020,0.020,,
100560,0.015,0.015,0.016,0.019,0.019,,
100620,0.016,0.016,0.016,0.019,0.020,,
100680,0.016,0.016,0.017,0.020,0.020,,
100740,0.016,0.016,0.016,0.019,0.019,,
100800,0.016,0.016,0.016,0.020,0.020,,
100860,0.016,0.016,0.017,0.020,0.021,,
100920,0.016,0.016,0.016,0.020,0.020,,
100980,0.016,0.016,0.017,0.020,0.020,,
101040,0.016,0.016,0.016,0.018,0.019,,
101100,0.016,0.016,0.017,0.020,0.021,,
101160,0.016,0.016,0.017,0.020,0.020,,
101220,0.016,0.016,0.016,0.019,0.019,,
101280,0.016,0.016,0.017,0.019,0.020,,
101340,0.016,0.016,0.016,0.019,0.019,,
101400,0.015,0.015,0.016,0.019,0.019,,
101460,0.015,0.015,0.016,0.019,0.019,,
101520,0.016,0.016,0.016,0.019,0.019,,
101580,0.016,0.016,0.017,0.020,0.020,,
101640,0.015,0.015,0.016,0.019,0.019,,
101700,0.016,0.016,0.017,0.020,0.020,,
101760,0.016,0.016,0.016,0.019,0.019,,
101820,0.016,0.016,0.016,0.019,0.019,,
101880,0.016,0.016,0.016,0.019,0.020,,
101940,0.015,0.015,0.016,0.019,0.019,,
102000,0.015,0.015,0.016,0.019,0.019,,
102060,0.015,0.015,0.016,0.018,0.018,,
102120,0.015,0.015,0.016,0.019,0.019,,
102180,0.015,0.015,0.016,0.018,0.019,,
102240,0.015,0.015,0.016,0.019,0.019,,
102300,0.015,0.015,0.016,0.019,0.019,,
102360,0.015,0.015,0.016,0.019,0.019,,
102420,0.015,0.015,0.016,0.019,0.020,,
102480,0.015,0.015,0.016,0.018,0.018,,
102540,0.015,0.015,0.016,0.017,0.018,,
102600,0.015,0.015,0.016,0.019,0.020,,
102660,0.015,0.015,0.016,0.018,0.018,,
102720,0.015,0.015,0.016,0.018,0.019,,
102780,0.015,0.015,0.015,0.017,0.017,,
102840,0.015,0.015,0.016,0.018,0.018,,
102900,0.015,0.015,0.016,0.018,0.018,,
102960,0.015,0.015,0.016,0.018,0.018,,
103020,0.015,0.015,0.016,0.018,0.018,,
103080,0.015,0.015,0.016,0.018,0.019,,
103140,0.015,0.015,0.016,0.018,0.018,,
103200,0.015,0.015,0.016,0.018,0.018,,
103260,0.015,0.015,0.016,0.018,0.018,,
103320,0.015,0.015,0.016,0.017,0.018,,
103380,0.015,0.015,0.016,0.018,0.018,,
103440,0.015,0.015,0.016,0.018,0.018,,
103500,0.015,0.015,0.015,0.017,0.018,,
103560,0.015,0.015,0.016,0.018,0.018,,
103620,0.015,0.015,0.015,0.018,0.018,,
103680,0.015,0.015,0.016,0.018,0.019,,
103740,0.015,0.015,0.016,0.017,0.018,,
103800,0.015,0.015,0.016,0.018,0.018,,
103860,0.015,0.015,0.015,0.017,0.017,,
103920,0.015,0.015,0.015,0.018,0.018,,
103980,0.015,0.015,0.015,0.018,0.018,,
104040,0.015,0.015,0.015,0.017,0.017,,
104100,0.015,0.015,0.015,0.018,0.018,,
104160,0.015,0.015,0.015,0.018,0.018,,
104220,0.015,0.015,0.015,0.017,0.017,,
104280,0.015,0.015,0.015,0.018,0.018,,
104340,0.015,0.015,0.015,0.018,0.018,,
104400,0.015,0.015,0.015,0.017,0.017,,
104460,0.015,0.015,0.015,0.017,0.017,,
104520,0.015,0.015,0.015,0.017,0.017,,
104580,0.015,0.015,0.015,0.017,0.017,,
104640,0.015,0.015,0.015,0.017,0.017,,
104700,0.015,0.015,0.015,0.017,0.018,,
104760,0.015,0.015,0.015,0.017,0.017,,
104820,0.015,0.015,0.015,0.017,0.017,,
104880,0.014,0.014,0.015,0.017,0.017,,
104940,0.015,0.015,0.015,0.018,0.018,,
105000,0.014,0.014,0.015,0.017,0.017,,
105060,0.014,0.014,0.015,0.016,0.016,,
105120,0.015,0.015,0.015,0.017,0.017,,
105180,0.014,0.014,0.015,0.016,0.016,,
105240,0.014,0.014,0.015,0.017,0.017,,
105300,0.014,0.014,0.015,0.017,0.017,,
105360,0.014,0.014,0.015,0.017,0.017,,
105420,0.014,0.014,0.015,0.017,0.017,,
105480,0.014,0.014,0.015,0.017,0.017,,
105540,0.014,0.014,0.015,0.017,0.017,,
105600,0.014,0.014,0.015,0.016,0.016,,
105660,0.014,0.014,0.014,0.016,0.016,,
105720,0.014,0.014,0.015,0.017,0.017,,
105780,0.015,0.015,0.015,0.017,0.017,,
105840,0.014,0.014,0.015,0.017,0.017,,
105900,0.014,0.014,0.015,0.017,0.017,,
105960,0.015,0.015,0.015,0.017,0.017,,
106020,0.014,0.014,0.015,0.017,0.017,,
106080,0.014,0.014,0.015,0.016,0.016,,
106140,0.014,0.014,0.015,0.016,0.016,,
106200,0.014,0.014,0.015,0.016,0.016,,
106260,0.014,0.014,0.015,0.017,0.017,,
106320,0.014,0.014,0.015,0.016,0.017,,
106380,0.014,0.014,0.015,0.016,0.016,,
106440,0.014,0.014,0.015,0.016,0.016,,
106500,0.014,0.014,0.015,0.016,0.016,,
106560,0.014,0.014,0.015,0.016,0.016,,
106620,0.014,0.014,0.014,0.016,0.016,,
106680,0.014,0.014,0.015,0.016,0.016,,
106740,0.014,0.014,0.015,0.017,0.017,,
106800,0.014,0.014,0.015,0.016,0.016,,
106860,0.014,0.014,0.015,0.016,0.016,,
106920,0.014,0.014,0.015,0.016,0.016,,
106980,0.014,0.014,0.015,0.017,0.017,,
107040,0.014,0.014,0.014,0.016,0.016,,
107100,0.014,0.014,0.015,0.016,0.016,,
107160,0.014,0.014,0.014,0.015,0.015,,
107220,0.014,0.014,0.014,0.015,0.016,,
107280,0.014,0.014,0.014,0.015,0.016,,
107340,0.014,0.014,0.014,0.016,0.016,,
107400,0.014,0.014,0.014,0.015,0.015,,
107460,0.014,0.014,0.014,0.015,0.015,,
107520,0.014,0.014,0.014,0.016,0.016,,
107580,0.014,0.014,0.014,0.016,0.016,,
107640,0.014,0.014,0.014,0.015,0.015,,
107700,0.014,0.014,0.014,0.016,0.016,,
107760,0.014,0.014,0.014,0.016,0.016,,
107820,0.014,0.014,0.014,0.016,0.016,,
107880,0.014,0.014,0.014,0.016,0.016,,
107940,0.014,0.014,0.014,0.016,0.016,,
108000,0.014,0.014,0.014,0.015,0.015,,
108060,0.014,0.014,0.015,0.016,0.016,,
108120,0.014,0.014,0.014,0.016,0.016,,
108180,0.014,0.014,0.014,0.016,0.016,,
108240,0.014,0.014,0.014,0.016,0.016,,
108300,0.014,0.014,0.014,0.015,0.016,,
108360,0.014,0.014,0.014,0.015,0.015,,
108420,0.014,0.014,0.014,0.016,0.016,,
108480,0.014,0.014,0.014,0.016,0.016,,
108540,0.014,0.014,0.014,0.016,0.016,,
108600,0.014,0.014,0.014,0.015,0.015,,
108660,0.014,0.014,0.014,0.015,0.015,,
108720,0.013,0.013,0.014,0.015,0.015,,
108780,0.014,0.014,0.014,0.016,0.016,,
108840,0.014,0.014,0.014,0.016,0.016,,
108900,0.014,0.014,0.014,0.015,0.015,,
108960,0.013,0.013,0.014,0.016,0.016,,
109020,0.014,0.014,0.014,0.016,0.016,,
109080,0.014,0.014,0.014,0.015,0.015,,
109140,0.014,0.014,0.014,0.015,0.016,,
109200,0.014,0.014,0.014,0.015,0.015,,
109260,0.014,0.014,0.014,0.016,0.016,,
109320,0.014,0.014,0.014,0.015,0.015,,
109380,0.013,0.013,0.014,0.014,0.014,,
109440,0.013,0.013,0.014,0.015,0.015,,
109500,0.014,0.014,0.014,0.016,0.016,,
109560,0.013,0.013,0.014,0.015,0.015,,
109620,0.014,0.014,0.014,0.015,0.016,,
109680,0.014,0.014,0.014,0.015,0.015,,
109740,0.014,0.014,0.014,0.016,0.016,,
109800,0.013,0.013,0.014,0.015,0.015,,
109860,0.014,0.014,0.014,0.016,0.016,,
109920,0.013,0.013,0.014,0.015,0.015,,
109980,0.013,0.013,0.014,0.014,0.015,,
110040,0.014,0.014,0.014,0.015,0.015,,
110100,0.013,0.013,0.014,0.015,0.015,,
110160,0.013,0.013,0.014,0.015,0.015,,
110220,0.013,0.013,0.014,0.014,0.014,,
110280,0.014,0.014,0.015,0.016,0.016,,
110340,0.013,0.013,0.014,0.015,0.015,,
110400,0.013,0.013,0.014,0.015,0.015,,
110460,0.013,0.013,0.014,0.015,0.015,,
110520,0.013,0.013,0.014,0.015,0.015,,
110580,0.013,0.013,0.013,0.015,0.015,,
110640,0.013,0.013,0.014,0.015,0.015,,
110700,0.013,0.013,0.014,0.015,0.015,,
110760,0.013,0.013,0.014,0.015,0.015,,
110820,0.013,0.013,0.014,0.015,0.015,,
110880,0.013,0.013,0.014,0.015,0.015,,
110940,0.013,0.013,0.013,0.014,0.014,,
111000,0.013,0.013,0.013,0.014,0.014,,
111060,0.013,0.013,0.013,0.015,0.015,,
111120,0.013,0.013,0.013,0.014,0.014,,
111180,0.013,0.013,0.014,0.015,0.015,,
111240,0.013,0.013,0.013,0.014,0.014,,
111300,0.013,0.013,0.013,0.014,0.014,,
111360,0.013,0.013,0.013,0.015,0.015,,
111420,0.013,0.013,0.013,0.014,0.014,,
111480,0.013,0.013,0.013,0.014,0.014,,
111540,0.013,0.013,0.014,0.015,0.015,,
111600,0.013,0.013,0.013,0.014,0.014,,
111660,0.013,0.013,0.014,0.015,0.015,,
111720,0.013,0.013,0.013,0.015,0.015,,
111780,0.013,0.013,0.013,0.015,0.015,,
111840,0.013,0.013,0.014,0.015,0.015,,
111900,0.013,0.013,0.013,0.014,0.014,,
111960,0.013,0.013,0.013,0.014,0.014,,
112020,0.013,0.013,0.013,0.014,0.014,,
112080,0.013,0.013,0.014,0.015,0.015,,
112140,0.013,0.013,0.013,0.015,0.015,,
112200,0.013,0.013,0.014,0.015,0.015,,
112260,0.013,0.013,0.013,0.014,0.014,,
112320,0.013,0.013,0.013,0.014,0.014,,
112380,0.013,0.013,0.013,0.014,0.014,,
112440,0.013,0.013,0.013,0.014,0.014,,
112500,0.013,0.013,0.013,0.013,0.013,,
112560,0.013,0.013,0.013,0.014,0.014,,
112620,0.013,0.013,0.013,0.014,0.014,,
112680,0.013,0.013,0.013,0.014,0.014,,
112740,0.013,0.013,0.013,0.014,0.014,,
112800,0.013,0.013,0.013,0.014,0.014,,
112860,0.013,0.013,0.013,0.014,0.014,,
112920,0.013,0.013,0.013,0.014,0.014,,
112980,0.013,0.013,0.013,0.014,0.014,,
113040,0.013,0.013,0.013,0.014,0.014,,
113100,0.013,0.013,0.013,0.014,0.014,,
113160,0.013,0.013,0.013,0.014,0.014,,
113220,0.013,0.013,0.013,0.014,0.014,,
113280,0.013,0.013,0.013,0.014,0.014,,
113340,0.013,0.013,0.013,0.013,0.013,,
113400,0.013,0.013,0.013,0.014,0.014,,
113460,0.013,0.013,0.013,0.014,0.014,,
113520,0.013,0.013,0.013,0.014,0.014,,
113580,0.012,0.012,0.013,0.013,0.013,,
113640,0.013,0.013,0.013,0.015,0.015,,
113700,0.013,0.013,0.013,0.014,0.014,,
113760,0.013,0.013,0.013,0.014,0.014,,
113820,0.013,0.013,0.013,0.014,0.014,,
113880,0.013,0.013,0.013,0.013,0.013,,
113940,0.013,0.013,0.013,0.014,0.014,,
114000,0.013,0.013,0.013,0.014,0.014,,
114060,0.013,0.013,0.013,0.014,0.014,,
114120,0.013,0.013,0.013,0.014,0.014,,
114180,0.013,0.013,0.013,0.014,0.014,,
114240,0.013,0.013,0.013,0.014,0.014,,
114300,0.013,0.013,0.013,0.014,0.014,,
114360,0.013,0.013,0.013,0.014,0.014,,
114420,0.013,0.013,0.013,0.014,0.014,,
114480,0.013,0.013,0.013,0.014,0.014,,
114540,0.013,0.013,0.013,0.014,0.014,,
114600,0.013,0.013,0.013,0.014,0.014,,
114660,0.013,0.013,0.013,0.014,0.014,,
114720,0.012,0.012,0.013,0.014,0.014,,
114780,0.012,0.012,0.013,0.013,0.013,,
114840,0.013,0.013,0.013,0.014,0.014,,
114900,0.013,0.013,0.013,0.014,0.014,,
114960,0.013,0.013,0.013,0.015,0.015,,
115020,0.013,0.013,0.013,0.014,0.014,,
115080,0.013,0.013,0.013,0.014,0.014,,
115140,0.013,0.013,0.013,0.014,0.014,,
115200,0.013,0.013,0.013,0.014,0.014,,
115260,0.012,0.012,0.013,0.013,0.013,,
115320,0.013,0.013,0.013,0.013,0.013,,
115380,0.013,0.013,0.014,0.015,0.015,,
115440,0.013,0.013,0.013,0.014,0.014,,
115500,0.014,0.014,0.014,0.015,0.015,,
115560,0.013,0.013,0.013,0.014,0.014,,
115620,0.013,0.013,0.014,0.014,0.014,,
115680,0.013,0.013,0.013,0.014,0.014,,
115740,0.014,0.014,0.014,0.015,0.015,,
115800,0.014,0.014,0.014,0.016,0.016,,
115860,0.014,0.014,0.014,0.015,0.015,,
115920,0.014,0.014,0.014,0.016,0.016,,
115980,0.013,0.013,0.014,0.014,0.014,,
116040,0.014,0.014,0.014,0.014,0.014,,
116100,0.014,0.014,0.014,0.015,0.015,,
116160,0.014,0.014,0.014,0.015,0.015,,
116220,0.013,0.013,0.014,0.014,0.014,,
116280,0.013,0.013,0.014,0.014,0.014,,
116340,0.014,0.014,0.014,0.014,0.014,,
116400,0.014,0.014,0.014,0.015,0.015,,
116460,0.014,0.014,0.014,0.015,0.015,,
116520,0.014,0.014,0.014,0.015,0.015,,
116580,0.014,0.014,0.014,0.015,0.015,,
116640,0.014,0.014,0.014,0.015,0.015,,
116700,0.014,0.014,0.014,0.015,0.015,,
116760,0.013,0.013,0.014,0.014,0.014,,
116820,0.013,0.013,0.014,0.014,0.014,,
116880,0.014,0.014,0.014,0.015,0.015,,
116940,0.013,0.013,0.014,0.015,0.015,,
117000,0.014,0.014,0.014,0.015,0.015,,
117060,0.014,0.014,0.014,0.015,0.015,,
117120,0.013,0.013,0.014,0.014,0.015,,
117180,0.014,0.014,0.014,0.015,0.015,,
117240,0.014,0.014,0.014,0.015,0.015,,
117300,0.014,0.014,0.014,0.015,0.015,,
117360,0.014,0.014,0.014,0.015,0.015,,
117420,0.014,0.014,0.014,0.015,0.015,,
117480,0.013,0.013,0.014,0.014,0.014,,
117540,0.014,0.014,0.014,0.014,0.015,,
117600,0.014,0.014,0.014,0.015,0.015,,
117660,0.014,0.014,0.014,0.015,0.015,,
117720,0.013,0.013,0.014,0.014,0.014,,
117780,0.013,0.013,0.013,0.014,0.014,,
117840,0.013,0.013,0.014,0.014,0.014,,
117900,0.013,0.013,0.014,0.014,0.015,,
117960,0.013,0.013,0.014,0.014,0.014,,
118020,0.014,0.014,0.014,0.014,0.015,,
118080,0.014,0.014,0.014,0.015,0.015,,
118140,0.014,0.014,0.014,0.015,0.015,,
118200,0.014,0.014,0.014,0.014,0.014,,
118260,0.013,0.013,0.014,0.014,0.014,,
118320,0.014,0.014,0.014,0.015,0.015,,
118380,0.014,0.014,0.014,0.015,0.015,,
118440,0.014,0.014,0.014,0.014,0.014,,
118500,0.014,0.014,0.014,0.015,0.015,,
118560,0.014,0.014,0.014,0.014,0.014,,
118620,0.014,0.014,0.014,0.015,0.015,,
118680,0.013,0.013,0.014,0.015,0.015,,
118740,0.013,0.013,0.013,0.014,0.014,,
118800,0.013,0.013,0.014,0.014,0.014,,
118860,0.013,0.013,0.014,0.014,0.014,,
118920,0.013,0.013,0.014,0.015,0.015,,
118980,0.014,0.014,0.014,0.015,0.015,,
119040,0.013,0.013,0.014,0.014,0.014,,
119100,0.014,0.014,0.014,0.015,0.015,,
119160,0.014,0.014,0.014,0.015,0.015,,
119220,0.014,0.014,0.014,0.015,0.015,,
119280,0.014,0.014,0.014,0.015,0.015,,
119340,0.014,0.014,0.014,0.015,0.015,,
119400,0.014,0.014,0.015,0.016,0.016,,
119460,0.014,0.014,0.014,0.015,0.015,,
119520,0.014,0.014,0.014,0.014,0.014,,
119580,0.013,0.013,0.014,0.014,0.014,,
119640,0.013,0.013,0.014,0.015,0.015,,
119700,0.013,0.013,0.014,0.014,0.014,,
119760,0.013,0.013,0.013,0.014,0.014,,
119820,0.013,0.013,0.013,0.014,0.014,,
119880,0.013,0.013,0.013,0.014,0.014,,
119940,0.013,0.013,0.013,0.014,0.014,,
120000,0.013,0.013,0.014,0.014,0.014,,
120060,0.013,0.013,0.013,0.014,0.014,,
120120,0.013,0.013,0.013,0.014,0.014,,
120180,0.013,0.013,0.013,0.014,0.014,,
120240,0.013,0.013,0.014,0.014,0.014,,
120300,0.013,0.013,0.013,0.014,0.014,,
120360,0.013,0.013,0.013,0.014,0.014,,
120420,0.013,0.013,0.013,0.014,0.014,,
120480,0.013,0.013,0.013,0.014,0.014,,
120540,0.013,0.013,0.013,0.014,0.014,,
120600,0.013,0.013,0.013,0.014,0.014,,
120660,0.013,0.013,0.014,0.014,0.014,,
120720,0.013,0.013,0.014,0.014,0.014,,
120780,0.013,0.013,0.013,0.014,0.014,,
120840,0.013,0.013,0.014,0.014,0.014,,
120900,0.013,0.013,0.013,0.014,0.014,,
120960,0.013,0.013,0.014,0.014,0.014,,
121020,0.013,0.013,0.014,0.014,0.014,,
121080,0.013,0.013,0.013,0.014,0.014,,
121140,0.013,0.013,0.014,0.015,0.015,,
121200,0.013,0.013,0.013,0.014,0.014,,
121260,0.014,0.014,0.014,0.015,0.015,,
121320,0.013,0.013,0.013,0.014,0.014,,
121380,0.014,0.014,0.014,0.015,0.015,,
121440,0.014,0.014,0.014,0.014,0.014,,
121500,0.013,0.013,0.014,0.014,0.014,,
121560,0.013,0.013,0.013,0.014,0.014,,
121620,0.013,0.013,0.013,0.014,0.014,,
121680,0.013,0.013,0.013,0.014,0.014,,
121740,0.013,0.013,0.013,0.014,0.014,,
121800,0.013,0.013,0.013,0.014,0.014,,
121860,0.013,0.013,0.013,0.014,0.014,,
121920,0.013,0.013,0.013,0.014,0.014,,
121980,0.013,0.013,0.013,0.014,0.014,,
122040,0.013,0.013,0.013,0.014,0.014,,
122100,0.013,0.013,0.013,0.014,0.014,,
122160,0.013,0.013,0.013,0.014,0.014,,
122220,0.013,0.013,0.013,0.014,0.014,,
122280,0.013,0.013,0.013,0.014,0.014,,
122340,0.013,0.013,0.013,0.014,0.014,,
122400,0.013,0.013,0.013,0.014,0.014,,
122460,0.013,0.013,0.013,0.014,0.014,,
122520,0.013,0.013,0.013,0.014,0.014,,
122580,0.013,0.013,0.013,0.014,0.014,,
122640,0.013,0.013,0.013,0.014,0.014,,
122700,0.013,0.013,0.013,0.013,0.013,,
122760,0.013,0.013,0.013,0.014,0.014,,
122820,0.013,0.013,0.013,0.014,0.014,,
122880,0.013,0.013,0.013,0.014,0.014,,
