Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533150914
Firmware Version,3.10
Calibration Date,22/03/2024
Test Name,ESJB_2024_001
Test Start Time,17:18:07
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:41
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.016
PM1 Minimum [mg/m3],0.006
PM1 Maximum [mg/m3],0.091
PM1 TWA [mg/m3],0.016
PM2.5 Average [mg/m3],0.017
PM2.5 Minimum [mg/m3],0.006
PM2.5 Maximum [mg/m3],0.093
PM2.5 TWA [mg/m3],0.016
PM4 Average [mg/m3],0.018
PM4 Minimum [mg/m3],0.006
PM4 Maximum [mg/m3],0.097
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.022
PM10 Minimum [mg/m3],0.006
PM10 Maximum [mg/m3],0.125
PM10 TWA [mg/m3],0.018
TOTAL Average [mg/m3],0.028
TOTAL Minimum [mg/m3],0.006
TOTAL Maximum [mg/m3],0.217
TOTAL TWA [mg/m3],0.019
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4301

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
60,0.019,0.020,0.021,0.025,0.027,,
120,0.020,0.020,0.021,0.026,0.031,,
180,0.019,0.020,0.021,0.026,0.032,,
240,0.020,0.021,0.022,0.026,0.029,,
300,0.020,0.020,0.021,0.025,0.030,,
360,0.019,0.020,0.021,0.025,0.028,,
420,0.019,0.020,0.021,0.026,0.029,,
480,0.026,0.027,0.028,0.033,0.036,,
540,0.018,0.018,0.019,0.023,0.026,,
600,0.017,0.018,0.019,0.023,0.024,,
660,0.019,0.020,0.021,0.026,0.030,,
720,0.022,0.022,0.024,0.028,0.036,,
780,0.022,0.023,0.024,0.028,0.033,,
840,0.022,0.023,0.024,0.028,0.033,,
900,0.021,0.022,0.023,0.027,0.033,,
960,0.018,0.019,0.020,0.023,0.028,,
1020,0.019,0.020,0.021,0.024,0.031,,
1080,0.021,0.022,0.023,0.027,0.030,,
1140,0.019,0.020,0.021,0.026,0.030,,
1200,0.019,0.019,0.020,0.024,0.027,,
1260,0.019,0.020,0.021,0.025,0.028,,
1320,0.017,0.017,0.018,0.023,0.024,,
1380,0.019,0.019,0.020,0.024,0.027,,
1440,0.020,0.020,0.022,0.026,0.029,,
1500,0.019,0.020,0.021,0.024,0.027,,
1560,0.019,0.019,0.021,0.024,0.028,,
1620,0.018,0.019,0.020,0.025,0.029,,
1680,0.018,0.018,0.019,0.023,0.027,,
1740,0.018,0.019,0.020,0.024,0.026,,
1800,0.017,0.017,0.018,0.022,0.024,,
1860,0.019,0.019,0.020,0.024,0.028,,
1920,0.019,0.019,0.020,0.025,0.029,,
1980,0.017,0.018,0.019,0.022,0.024,,
2040,0.016,0.017,0.018,0.021,0.022,,
2100,0.017,0.018,0.019,0.022,0.023,,
2160,0.016,0.017,0.018,0.021,0.023,,
2220,0.017,0.018,0.019,0.023,0.024,,
2280,0.016,0.017,0.018,0.021,0.022,,
2340,0.019,0.020,0.021,0.024,0.028,,
2400,0.018,0.018,0.019,0.023,0.024,,
2460,0.017,0.018,0.019,0.022,0.025,,
2520,0.019,0.019,0.021,0.025,0.028,,
2580,0.018,0.019,0.020,0.023,0.026,,
2640,0.020,0.021,0.021,0.025,0.029,,
2700,0.017,0.017,0.018,0.022,0.025,,
2760,0.020,0.020,0.021,0.024,0.028,,
2820,0.018,0.019,0.020,0.023,0.026,,
2880,0.018,0.018,0.019,0.024,0.027,,
2940,0.017,0.018,0.019,0.022,0.024,,
3000,0.016,0.017,0.018,0.022,0.023,,
3060,0.017,0.018,0.018,0.021,0.026,,
3120,0.016,0.016,0.017,0.021,0.023,,
3180,0.017,0.017,0.018,0.022,0.025,,
3240,0.017,0.018,0.019,0.022,0.027,,
3300,0.016,0.017,0.017,0.020,0.022,,
3360,0.017,0.017,0.018,0.021,0.025,,
3420,0.017,0.018,0.018,0.023,0.026,,
3480,0.018,0.019,0.019,0.024,0.026,,
3540,0.016,0.017,0.018,0.022,0.024,,
3600,0.016,0.016,0.017,0.021,0.022,,
3660,0.016,0.017,0.018,0.021,0.023,,
3720,0.016,0.017,0.017,0.020,0.023,,
3780,0.015,0.015,0.016,0.019,0.020,,
3840,0.016,0.017,0.018,0.020,0.023,,
3900,0.016,0.016,0.017,0.022,0.025,,
3960,0.015,0.016,0.017,0.019,0.022,,
4020,0.016,0.016,0.017,0.020,0.022,,
4080,0.015,0.016,0.017,0.020,0.022,,
4140,0.017,0.018,0.019,0.022,0.025,,
4200,0.016,0.016,0.017,0.021,0.021,,
4260,0.015,0.016,0.017,0.019,0.022,,
4320,0.017,0.018,0.019,0.022,0.024,,
4380,0.015,0.016,0.017,0.020,0.021,,
4440,0.016,0.016,0.017,0.021,0.023,,
4500,0.016,0.016,0.017,0.020,0.021,,
4560,0.016,0.016,0.017,0.020,0.022,,
4620,0.016,0.016,0.017,0.020,0.023,,
4680,0.019,0.019,0.020,0.023,0.024,,
4740,0.016,0.017,0.018,0.023,0.025,,
4800,0.018,0.019,0.020,0.022,0.023,,
4860,0.014,0.015,0.016,0.018,0.019,,
4920,0.015,0.016,0.016,0.019,0.021,,
4980,0.015,0.015,0.016,0.019,0.021,,
5040,0.015,0.016,0.017,0.021,0.022,,
5100,0.014,0.014,0.015,0.018,0.019,,
5160,0.017,0.018,0.019,0.021,0.024,,
5220,0.016,0.017,0.017,0.020,0.023,,
5280,0.015,0.015,0.016,0.019,0.021,,
5340,0.015,0.016,0.016,0.019,0.021,,
5400,0.014,0.015,0.016,0.019,0.021,,
5460,0.015,0.015,0.016,0.018,0.020,,
5520,0.015,0.016,0.017,0.020,0.021,,
5580,0.015,0.016,0.017,0.020,0.022,,
5640,0.015,0.015,0.016,0.019,0.021,,
5700,0.015,0.016,0.016,0.019,0.021,,
5760,0.014,0.015,0.015,0.017,0.020,,
5820,0.014,0.015,0.016,0.018,0.020,,
5880,0.014,0.015,0.016,0.019,0.020,,
5940,0.014,0.014,0.015,0.017,0.019,,
6000,0.014,0.015,0.016,0.018,0.019,,
6060,0.014,0.014,0.015,0.017,0.018,,
6120,0.015,0.015,0.016,0.019,0.019,,
6180,0.013,0.013,0.014,0.016,0.017,,
6240,0.014,0.014,0.015,0.018,0.020,,
6300,0.014,0.015,0.016,0.019,0.020,,
6360,0.014,0.015,0.015,0.018,0.020,,
6420,0.014,0.014,0.015,0.017,0.017,,
6480,0.014,0.014,0.015,0.017,0.017,,
6540,0.014,0.014,0.015,0.018,0.018,,
6600,0.013,0.014,0.015,0.017,0.018,,
6660,0.014,0.015,0.016,0.018,0.020,,
6720,0.014,0.014,0.015,0.017,0.018,,
6780,0.013,0.014,0.014,0.016,0.016,,
6840,0.014,0.014,0.015,0.017,0.017,,
6900,0.014,0.014,0.015,0.017,0.018,,
6960,0.014,0.015,0.016,0.017,0.018,,
7020,0.014,0.014,0.015,0.017,0.017,,
7080,0.014,0.014,0.015,0.018,0.018,,
7140,0.014,0.014,0.015,0.017,0.018,,
7200,0.013,0.014,0.014,0.017,0.018,,
7260,0.013,0.014,0.014,0.016,0.016,,
7320,0.013,0.014,0.014,0.016,0.017,,
7380,0.014,0.014,0.015,0.017,0.018,,
7440,0.013,0.013,0.014,0.015,0.015,,
7500,0.014,0.014,0.015,0.018,0.018,,
7560,0.013,0.014,0.014,0.017,0.017,,
7620,0.013,0.014,0.014,0.017,0.017,,
7680,0.014,0.014,0.015,0.017,0.018,,
7740,0.013,0.014,0.014,0.016,0.017,,
7800,0.013,0.014,0.015,0.016,0.017,,
7860,0.013,0.013,0.014,0.016,0.016,,
7920,0.013,0.014,0.014,0.016,0.017,,
7980,0.013,0.014,0.014,0.016,0.017,,
8040,0.013,0.013,0.014,0.016,0.016,,
8100,0.013,0.014,0.014,0.016,0.017,,
8160,0.014,0.014,0.015,0.016,0.018,,
8220,0.013,0.014,0.014,0.016,0.016,,
8280,0.013,0.013,0.014,0.015,0.016,,
8340,0.013,0.014,0.015,0.016,0.016,,
8400,0.012,0.013,0.013,0.014,0.014,,
8460,0.013,0.014,0.014,0.016,0.017,,
8520,0.013,0.013,0.014,0.015,0.016,,
8580,0.013,0.014,0.014,0.017,0.017,,
8640,0.013,0.013,0.014,0.015,0.016,,
8700,0.014,0.014,0.015,0.017,0.018,,
8760,0.013,0.014,0.014,0.016,0.017,,
8820,0.013,0.014,0.015,0.016,0.017,,
8880,0.014,0.015,0.015,0.018,0.019,,
8940,0.014,0.015,0.015,0.017,0.017,,
9000,0.013,0.014,0.014,0.016,0.016,,
9060,0.013,0.014,0.014,0.016,0.016,,
9120,0.012,0.013,0.013,0.015,0.015,,
9180,0.013,0.014,0.014,0.016,0.016,,
9240,0.013,0.013,0.014,0.015,0.016,,
9300,0.013,0.013,0.014,0.016,0.016,,
9360,0.013,0.013,0.014,0.015,0.015,,
9420,0.013,0.014,0.014,0.016,0.017,,
9480,0.013,0.013,0.014,0.016,0.016,,
9540,0.013,0.013,0.014,0.016,0.016,,
9600,0.013,0.013,0.014,0.015,0.016,,
9660,0.013,0.013,0.014,0.015,0.015,,
9720,0.013,0.013,0.014,0.015,0.015,,
9780,0.014,0.014,0.015,0.016,0.017,,
9840,0.012,0.013,0.013,0.014,0.015,,
9900,0.013,0.014,0.014,0.016,0.016,,
9960,0.013,0.014,0.014,0.016,0.016,,
10020,0.013,0.013,0.014,0.014,0.015,,
10080,0.013,0.013,0.014,0.015,0.015,,
10140,0.013,0.013,0.014,0.015,0.015,,
10200,0.013,0.014,0.014,0.016,0.016,,
10260,0.013,0.013,0.014,0.015,0.015,,
10320,0.012,0.013,0.013,0.014,0.014,,
10380,0.013,0.013,0.014,0.015,0.015,,
10440,0.013,0.013,0.014,0.015,0.015,,
10500,0.013,0.013,0.014,0.015,0.015,,
10560,0.013,0.013,0.013,0.014,0.015,,
10620,0.013,0.013,0.014,0.015,0.015,,
10680,0.013,0.013,0.014,0.015,0.015,,
10740,0.013,0.013,0.014,0.015,0.015,,
10800,0.012,0.013,0.013,0.014,0.014,,
10860,0.013,0.013,0.013,0.014,0.014,,
10920,0.013,0.014,0.014,0.016,0.016,,
10980,0.013,0.013,0.014,0.015,0.015,,
11040,0.012,0.013,0.013,0.014,0.014,,
11100,0.013,0.013,0.014,0.014,0.015,,
11160,0.013,0.013,0.014,0.015,0.015,,
11220,0.013,0.014,0.014,0.016,0.016,,
11280,0.013,0.013,0.014,0.015,0.016,,
11340,0.013,0.013,0.013,0.015,0.015,,
11400,0.013,0.013,0.014,0.015,0.015,,
11460,0.012,0.013,0.013,0.014,0.014,,
11520,0.013,0.013,0.014,0.015,0.016,,
11580,0.012,0.013,0.013,0.014,0.014,,
11640,0.014,0.014,0.015,0.016,0.016,,
11700,0.013,0.013,0.013,0.014,0.014,,
11760,0.013,0.013,0.014,0.015,0.016,,
11820,0.012,0.013,0.013,0.014,0.014,,
11880,0.013,0.013,0.013,0.014,0.014,,
11940,0.012,0.013,0.013,0.014,0.014,,
12000,0.013,0.013,0.013,0.014,0.015,,
12060,0.013,0.013,0.014,0.015,0.015,,
12120,0.013,0.014,0.014,0.015,0.015,,
12180,0.013,0.013,0.014,0.015,0.015,,
12240,0.013,0.013,0.014,0.015,0.015,,
12300,0.013,0.013,0.014,0.015,0.015,,
12360,0.013,0.013,0.014,0.014,0.015,,
12420,0.013,0.013,0.014,0.014,0.015,,
12480,0.013,0.013,0.014,0.015,0.015,,
12540,0.012,0.013,0.013,0.014,0.014,,
12600,0.013,0.013,0.014,0.015,0.015,,
12660,0.013,0.013,0.013,0.014,0.014,,
12720,0.013,0.014,0.014,0.015,0.015,,
12780,0.012,0.013,0.013,0.014,0.014,,
12840,0.013,0.013,0.013,0.014,0.014,,
12900,0.012,0.013,0.013,0.014,0.014,,
12960,0.012,0.013,0.013,0.014,0.014,,
13020,0.013,0.013,0.013,0.014,0.014,,
13080,0.013,0.014,0.014,0.015,0.015,,
13140,0.012,0.013,0.013,0.013,0.013,,
13200,0.013,0.013,0.014,0.015,0.015,,
13260,0.012,0.013,0.013,0.014,0.014,,
13320,0.013,0.013,0.013,0.014,0.014,,
13380,0.013,0.013,0.013,0.014,0.014,,
13440,0.012,0.013,0.013,0.014,0.014,,
13500,0.013,0.014,0.014,0.015,0.015,,
13560,0.013,0.013,0.014,0.015,0.015,,
13620,0.013,0.013,0.013,0.014,0.014,,
13680,0.014,0.014,0.014,0.015,0.016,,
13740,0.013,0.013,0.014,0.015,0.015,,
13800,0.013,0.013,0.014,0.014,0.014,,
13860,0.014,0.014,0.015,0.016,0.016,,
13920,0.013,0.014,0.014,0.015,0.015,,
13980,0.013,0.014,0.014,0.015,0.015,,
14040,0.013,0.014,0.014,0.015,0.015,,
14100,0.013,0.013,0.014,0.014,0.015,,
14160,0.013,0.013,0.014,0.014,0.014,,
14220,0.013,0.013,0.014,0.015,0.015,,
14280,0.013,0.014,0.014,0.015,0.015,,
14340,0.013,0.013,0.014,0.014,0.014,,
14400,0.013,0.014,0.014,0.015,0.015,,
14460,0.013,0.013,0.014,0.015,0.015,,
14520,0.013,0.013,0.014,0.014,0.014,,
14580,0.013,0.013,0.014,0.014,0.015,,
14640,0.013,0.013,0.014,0.015,0.015,,
14700,0.013,0.013,0.014,0.015,0.015,,
14760,0.013,0.014,0.014,0.015,0.015,,
14820,0.013,0.013,0.013,0.014,0.014,,
14880,0.013,0.014,0.014,0.014,0.014,,
14940,0.013,0.013,0.014,0.014,0.014,,
15000,0.013,0.014,0.014,0.014,0.014,,
15060,0.013,0.013,0.014,0.014,0.014,,
15120,0.014,0.014,0.014,0.015,0.016,,
15180,0.013,0.013,0.014,0.015,0.015,,
15240,0.014,0.014,0.014,0.015,0.015,,
15300,0.013,0.014,0.014,0.015,0.015,,
15360,0.013,0.013,0.014,0.014,0.015,,
15420,0.013,0.013,0.014,0.014,0.014,,
15480,0.013,0.013,0.014,0.015,0.015,,
15540,0.013,0.013,0.014,0.014,0.014,,
15600,0.013,0.014,0.014,0.014,0.014,,
15660,0.013,0.014,0.014,0.014,0.014,,
15720,0.014,0.014,0.014,0.015,0.015,,
15780,0.013,0.014,0.014,0.015,0.015,,
15840,0.013,0.013,0.014,0.014,0.014,,
15900,0.013,0.013,0.013,0.014,0.014,,
15960,0.013,0.014,0.014,0.015,0.015,,
16020,0.014,0.014,0.014,0.015,0.015,,
16080,0.013,0.014,0.014,0.015,0.015,,
16140,0.013,0.013,0.014,0.014,0.015,,
16200,0.014,0.014,0.014,0.015,0.015,,
16260,0.013,0.013,0.014,0.014,0.014,,
16320,0.013,0.013,0.013,0.014,0.014,,
16380,0.013,0.013,0.014,0.014,0.014,,
16440,0.013,0.014,0.014,0.015,0.015,,
16500,0.013,0.014,0.014,0.014,0.015,,
16560,0.013,0.014,0.014,0.015,0.015,,
16620,0.013,0.013,0.014,0.014,0.014,,
16680,0.013,0.014,0.014,0.015,0.015,,
16740,0.014,0.014,0.014,0.015,0.015,,
16800,0.014,0.014,0.014,0.015,0.015,,
16860,0.013,0.013,0.014,0.014,0.014,,
16920,0.014,0.014,0.015,0.015,0.015,,
16980,0.013,0.013,0.013,0.014,0.014,,
17040,0.013,0.014,0.014,0.015,0.015,,
17100,0.014,0.014,0.014,0.015,0.015,,
17160,0.013,0.013,0.014,0.014,0.014,,
17220,0.013,0.014,0.014,0.014,0.014,,
17280,0.013,0.014,0.014,0.014,0.014,,
17340,0.013,0.014,0.014,0.014,0.014,,
17400,0.013,0.013,0.014,0.014,0.014,,
17460,0.013,0.013,0.014,0.014,0.014,,
17520,0.013,0.014,0.014,0.014,0.015,,
17580,0.014,0.014,0.014,0.015,0.015,,
17640,0.014,0.014,0.014,0.015,0.015,,
17700,0.014,0.014,0.014,0.015,0.015,,
17760,0.014,0.014,0.015,0.015,0.015,,
17820,0.013,0.014,0.014,0.014,0.014,,
17880,0.013,0.014,0.014,0.014,0.015,,
17940,0.014,0.014,0.014,0.015,0.015,,
18000,0.014,0.014,0.014,0.015,0.015,,
18060,0.014,0.014,0.014,0.014,0.014,,
18120,0.013,0.013,0.014,0.014,0.014,,
18180,0.013,0.014,0.014,0.014,0.014,,
18240,0.014,0.014,0.014,0.015,0.015,,
18300,0.013,0.014,0.014,0.014,0.015,,
18360,0.014,0.014,0.014,0.015,0.015,,
18420,0.013,0.014,0.014,0.014,0.014,,
18480,0.013,0.013,0.014,0.014,0.014,,
18540,0.013,0.014,0.014,0.014,0.014,,
18600,0.014,0.014,0.014,0.015,0.015,,
18660,0.014,0.014,0.015,0.015,0.016,,
18720,0.014,0.014,0.015,0.015,0.015,,
18780,0.014,0.014,0.015,0.015,0.015,,
18840,0.014,0.014,0.014,0.015,0.015,,
18900,0.014,0.015,0.015,0.016,0.016,,
18960,0.014,0.014,0.014,0.015,0.015,,
19020,0.014,0.014,0.015,0.015,0.015,,
19080,0.014,0.015,0.015,0.016,0.016,,
19140,0.014,0.014,0.014,0.015,0.015,,
19200,0.014,0.014,0.015,0.015,0.015,,
19260,0.014,0.014,0.014,0.015,0.015,,
19320,0.015,0.015,0.015,0.016,0.016,,
19380,0.014,0.015,0.015,0.015,0.015,,
19440,0.014,0.015,0.015,0.016,0.016,,
19500,0.015,0.015,0.015,0.016,0.016,,
19560,0.014,0.014,0.015,0.015,0.015,,
19620,0.015,0.015,0.015,0.016,0.016,,
19680,0.014,0.015,0.015,0.015,0.016,,
19740,0.014,0.014,0.015,0.015,0.015,,
19800,0.014,0.014,0.015,0.015,0.015,,
19860,0.014,0.015,0.015,0.016,0.016,,
19920,0.015,0.015,0.015,0.016,0.016,,
19980,0.015,0.015,0.015,0.016,0.016,,
20040,0.015,0.015,0.015,0.016,0.016,,
20100,0.015,0.015,0.016,0.016,0.017,,
20160,0.015,0.016,0.016,0.016,0.016,,
20220,0.017,0.017,0.017,0.018,0.019,,
20280,0.016,0.016,0.017,0.017,0.017,,
20340,0.017,0.017,0.017,0.018,0.018,,
20400,0.016,0.016,0.016,0.016,0.016,,
20460,0.016,0.017,0.017,0.018,0.018,,
20520,0.017,0.017,0.017,0.018,0.018,,
20580,0.017,0.017,0.017,0.018,0.018,,
20640,0.016,0.017,0.017,0.017,0.017,,
20700,0.017,0.017,0.017,0.019,0.019,,
20760,0.016,0.017,0.017,0.018,0.018,,
20820,0.017,0.017,0.018,0.018,0.018,,
20880,0.017,0.018,0.018,0.019,0.019,,
20940,0.018,0.018,0.018,0.019,0.019,,
21000,0.017,0.017,0.018,0.018,0.018,,
21060,0.017,0.017,0.017,0.018,0.018,,
21120,0.017,0.017,0.017,0.018,0.018,,
21180,0.017,0.017,0.018,0.018,0.018,,
21240,0.017,0.017,0.018,0.018,0.018,,
21300,0.017,0.017,0.017,0.018,0.018,,
21360,0.017,0.017,0.017,0.018,0.018,,
21420,0.017,0.018,0.018,0.018,0.019,,
21480,0.017,0.018,0.018,0.019,0.019,,
21540,0.018,0.018,0.018,0.019,0.019,,
21600,0.018,0.018,0.019,0.019,0.019,,
21660,0.017,0.017,0.018,0.018,0.018,,
21720,0.017,0.017,0.018,0.018,0.018,,
21780,0.018,0.018,0.018,0.019,0.019,,
21840,0.017,0.018,0.018,0.019,0.019,,
21900,0.018,0.018,0.018,0.019,0.019,,
21960,0.018,0.018,0.018,0.018,0.019,,
22020,0.018,0.018,0.018,0.019,0.019,,
22080,0.018,0.018,0.019,0.019,0.019,,
22140,0.018,0.019,0.019,0.020,0.020,,
22200,0.018,0.019,0.019,0.019,0.019,,
22260,0.017,0.018,0.018,0.018,0.018,,
22320,0.018,0.018,0.018,0.019,0.019,,
22380,0.018,0.018,0.018,0.019,0.019,,
22440,0.018,0.018,0.019,0.019,0.019,,
22500,0.018,0.018,0.018,0.019,0.019,,
22560,0.018,0.019,0.019,0.019,0.019,,
22620,0.018,0.018,0.018,0.019,0.019,,
22680,0.018,0.019,0.019,0.020,0.020,,
22740,0.018,0.019,0.019,0.019,0.019,,
22800,0.018,0.018,0.019,0.019,0.020,,
22860,0.019,0.019,0.019,0.020,0.020,,
22920,0.018,0.019,0.019,0.019,0.019,,
22980,0.019,0.019,0.019,0.020,0.020,,
23040,0.019,0.019,0.019,0.020,0.020,,
23100,0.018,0.019,0.019,0.019,0.020,,
23160,0.019,0.019,0.019,0.020,0.020,,
23220,0.019,0.019,0.019,0.020,0.020,,
23280,0.019,0.019,0.019,0.020,0.020,,
23340,0.019,0.019,0.019,0.020,0.020,,
23400,0.018,0.018,0.019,0.019,0.019,,
23460,0.019,0.019,0.019,0.020,0.020,,
23520,0.019,0.019,0.019,0.020,0.020,,
23580,0.018,0.019,0.019,0.019,0.020,,
23640,0.019,0.019,0.019,0.020,0.020,,
23700,0.019,0.019,0.020,0.020,0.020,,
23760,0.019,0.019,0.019,0.020,0.020,,
23820,0.019,0.020,0.020,0.021,0.021,,
23880,0.019,0.019,0.019,0.020,0.021,,
23940,0.019,0.019,0.019,0.019,0.019,,
24000,0.019,0.020,0.020,0.020,0.020,,
24060,0.019,0.019,0.019,0.020,0.020,,
24120,0.019,0.019,0.019,0.020,0.020,,
24180,0.019,0.020,0.020,0.020,0.020,,
24240,0.019,0.019,0.020,0.020,0.020,,
24300,0.019,0.019,0.019,0.020,0.020,,
24360,0.019,0.019,0.020,0.020,0.020,,
24420,0.019,0.020,0.020,0.020,0.020,,
24480,0.018,0.019,0.019,0.019,0.019,,
24540,0.019,0.019,0.019,0.020,0.020,,
24600,0.019,0.019,0.020,0.020,0.021,,
24660,0.019,0.019,0.020,0.020,0.020,,
24720,0.019,0.020,0.020,0.021,0.021,,
24780,0.020,0.020,0.020,0.020,0.020,,
24840,0.019,0.020,0.020,0.020,0.021,,
24900,0.020,0.020,0.020,0.021,0.021,,
24960,0.020,0.020,0.020,0.020,0.020,,
25020,0.019,0.020,0.020,0.020,0.020,,
25080,0.020,0.020,0.021,0.021,0.021,,
25140,0.020,0.020,0.020,0.021,0.021,,
25200,0.020,0.021,0.021,0.021,0.022,,
25260,0.020,0.020,0.020,0.021,0.021,,
25320,0.020,0.021,0.021,0.022,0.022,,
25380,0.020,0.020,0.021,0.021,0.021,,
25440,0.020,0.020,0.021,0.021,0.021,,
25500,0.020,0.021,0.021,0.021,0.021,,
25560,0.021,0.021,0.022,0.022,0.022,,
25620,0.021,0.021,0.022,0.022,0.022,,
25680,0.021,0.021,0.021,0.021,0.021,,
25740,0.021,0.021,0.022,0.022,0.022,,
25800,0.021,0.022,0.022,0.023,0.023,,
25860,0.021,0.021,0.021,0.022,0.022,,
25920,0.021,0.021,0.021,0.022,0.022,,
25980,0.020,0.021,0.021,0.021,0.021,,
26040,0.021,0.021,0.021,0.022,0.022,,
26100,0.020,0.021,0.021,0.021,0.021,,
26160,0.020,0.021,0.021,0.021,0.021,,
26220,0.020,0.021,0.021,0.021,0.021,,
26280,0.021,0.021,0.022,0.022,0.023,,
26340,0.021,0.021,0.021,0.022,0.022,,
26400,0.021,0.021,0.021,0.022,0.022,,
26460,0.020,0.021,0.021,0.021,0.021,,
26520,0.021,0.021,0.022,0.022,0.022,,
26580,0.021,0.021,0.021,0.021,0.021,,
26640,0.021,0.021,0.022,0.022,0.022,,
26700,0.021,0.021,0.021,0.022,0.022,,
26760,0.021,0.021,0.022,0.022,0.022,,
26820,0.021,0.021,0.021,0.022,0.022,,
26880,0.021,0.022,0.022,0.023,0.023,,
26940,0.022,0.022,0.022,0.023,0.023,,
27000,0.021,0.021,0.022,0.022,0.022,,
27060,0.021,0.021,0.022,0.022,0.022,,
27120,0.021,0.022,0.022,0.022,0.022,,
27180,0.021,0.021,0.022,0.022,0.022,,
27240,0.021,0.022,0.022,0.022,0.022,,
27300,0.021,0.022,0.022,0.022,0.022,,
27360,0.021,0.021,0.021,0.022,0.022,,
27420,0.022,0.022,0.022,0.023,0.023,,
27480,0.021,0.021,0.022,0.022,0.022,,
27540,0.021,0.022,0.022,0.022,0.022,,
27600,0.022,0.022,0.022,0.023,0.023,,
27660,0.022,0.022,0.022,0.023,0.023,,
27720,0.021,0.022,0.022,0.022,0.022,,
27780,0.022,0.022,0.022,0.022,0.022,,
27840,0.021,0.021,0.022,0.022,0.022,,
27900,0.022,0.022,0.022,0.023,0.023,,
27960,0.021,0.022,0.022,0.022,0.022,,
28020,0.022,0.022,0.022,0.023,0.023,,
28080,0.021,0.022,0.022,0.022,0.022,,
28140,0.021,0.021,0.022,0.022,0.022,,
28200,0.021,0.022,0.022,0.022,0.022,,
28260,0.021,0.021,0.021,0.022,0.022,,
28320,0.021,0.021,0.021,0.022,0.022,,
28380,0.021,0.022,0.022,0.022,0.023,,
28440,0.021,0.021,0.022,0.022,0.022,,
28500,0.021,0.022,0.022,0.023,0.023,,
28560,0.022,0.022,0.022,0.023,0.023,,
28620,0.021,0.022,0.022,0.022,0.022,,
28680,0.021,0.021,0.021,0.022,0.022,,
28740,0.021,0.022,0.022,0.022,0.022,,
28800,0.022,0.022,0.022,0.023,0.023,,
28860,0.021,0.021,0.022,0.022,0.022,,
28920,0.021,0.021,0.022,0.022,0.022,,
28980,0.021,0.022,0.022,0.022,0.023,,
29040,0.022,0.022,0.022,0.023,0.023,,
29100,0.021,0.022,0.022,0.022,0.022,,
29160,0.022,0.022,0.022,0.023,0.023,,
29220,0.022,0.022,0.022,0.023,0.023,,
29280,0.022,0.022,0.022,0.023,0.023,,
29340,0.021,0.022,0.022,0.022,0.022,,
29400,0.022,0.022,0.022,0.023,0.023,,
29460,0.021,0.022,0.022,0.022,0.023,,
29520,0.022,0.022,0.022,0.023,0.023,,
29580,0.021,0.022,0.022,0.022,0.022,,
29640,0.022,0.022,0.022,0.022,0.022,,
29700,0.021,0.021,0.022,0.022,0.022,,
29760,0.021,0.021,0.022,0.022,0.022,,
29820,0.021,0.022,0.022,0.022,0.023,,
29880,0.021,0.022,0.022,0.022,0.022,,
29940,0.022,0.022,0.022,0.023,0.023,,
30000,0.021,0.022,0.022,0.022,0.022,,
30060,0.021,0.022,0.022,0.022,0.022,,
30120,0.021,0.022,0.022,0.022,0.022,,
30180,0.021,0.021,0.021,0.021,0.022,,
30240,0.021,0.021,0.021,0.021,0.021,,
30300,0.021,0.021,0.022,0.022,0.022,,
30360,0.021,0.022,0.022,0.022,0.022,,
30420,0.021,0.021,0.021,0.022,0.022,,
30480,0.021,0.022,0.022,0.022,0.022,,
30540,0.021,0.021,0.022,0.022,0.022,,
30600,0.021,0.021,0.022,0.022,0.022,,
30660,0.021,0.021,0.021,0.021,0.022,,
30720,0.021,0.021,0.021,0.021,0.022,,
30780,0.021,0.021,0.021,0.022,0.022,,
30840,0.022,0.022,0.022,0.022,0.022,,
30900,0.021,0.021,0.021,0.021,0.021,,
30960,0.020,0.021,0.021,0.021,0.022,,
31020,0.021,0.021,0.021,0.022,0.022,,
31080,0.021,0.021,0.021,0.022,0.022,,
31140,0.021,0.021,0.021,0.021,0.021,,
31200,0.021,0.021,0.021,0.022,0.022,,
31260,0.020,0.020,0.021,0.021,0.021,,
31320,0.021,0.021,0.021,0.022,0.022,,
31380,0.020,0.020,0.021,0.021,0.021,,
31440,0.020,0.020,0.020,0.021,0.021,,
31500,0.021,0.021,0.021,0.022,0.022,,
31560,0.020,0.020,0.021,0.021,0.021,,
31620,0.020,0.021,0.021,0.021,0.021,,
31680,0.020,0.020,0.020,0.021,0.021,,
31740,0.020,0.020,0.021,0.021,0.021,,
31800,0.020,0.020,0.020,0.020,0.020,,
31860,0.020,0.020,0.020,0.021,0.021,,
31920,0.020,0.020,0.020,0.020,0.020,,
31980,0.020,0.020,0.020,0.020,0.020,,
32040,0.019,0.020,0.020,0.020,0.020,,
32100,0.020,0.020,0.020,0.021,0.021,,
